Timestamp|Customer ID|Article
=============================
1331897062;51;CA189EL29AGOALID-170
1331897301;52;CA189EL29AGOALID-170
1331897629;51;CA189EL29AGOALID-170
1331897629;51;HP467EL58BVTALID-1241
1331897744;51;CA189EL29AGOALID-170
1331897744;51;HP467EL58BVTALID-1241
1331897773;51;CA189EL29AGOALID-170
1331897773;51;HP467EL58BVTALID-1241
1331904461;53;EX320EL89EPQALID-3110
1331905938;54;SO888EL69IIOALID-5630
1331907067;55;HP467EL57JZIALID-6742
1331907067;55;HA428EL47DEUALID-2152
1331912210;56;SI870EL47GLKALID-4352
1331912959;60;AS100EL41BOSALID-1058
1331912959;60;AS100EL41BOSALID-1058
1331913088;60;NO749EL20DJRALID-2279
1331914160;27;GE362EL02DCRALID-2097
1331914160;27;OL756EL65HDYALID-4834
1331914191;12;AP082EL37CPUALID-1762
1331914191;12;AP082EL37CPUALID-1762
1331914207;12;AP082EL37CPUALID-1762
1331916098;66;DI271EL37CXMALID-1962
1331916098;66;LO651EL03DGMALID-2196
1331916396;67;MA015EL29JLAALID-6370
1331920690;69;SA848EL79DPCALID-2420
1331922791;72;AS100EL38BOVALID-1061
1331923626;71;AP082EL13BLYALID-986
1331928683;77;SA848EL55JGEALID-6244
1331954204;81;BL152EL12JHVALID-6287
1331969552;83;SO887EL31DYQALID-2668
1331974649;87;TA907EL85EEGALID-2814
1331975155;86;BE129EL06CQZALID-1793
1331975312;86;BE129EL06CQZALID-1793
1331977014;86;BE129EL06CQZALID-1793
1331978536;50;BL152EL79CSAALID-1820
1331978650;50;TO939EL08AWTALID-591
1331978709;50;BL152EL82CRXALID-1817
1331981075;91;CA192EL30IGFALID-5569
1331982745;86;BE129EL06CQZALID-1793
1331982910;86;BE129EL06CQZALID-1793
1331982974;86;BE129EL06CQZALID-1793
1331986768;93;BL152EL83CRWALID-1816
1331991802;97;LE627EL12DGDALID-2187
1331992813;97;LE627EL12DGDALID-2187
1331992813;97;VI962EL64EFBALID-2835
1331992871;97;LE627EL12DGDALID-2187
1331992871;97;VI962EL64EFBALID-2835
1331998047;99;AS100EL81JBIALID-6118
1331998979;100;SO888EL32HBJALID-4767
1332002249;101;WE980EL34KAFALID-6765
1332009952;103;LE629EL66CGZALID-1533
1332012394;104;NI743EL58GDHALID-4141
1332012394;104;OP760EL41ERMALID-3158
1332012394;104;TA910EL68EQLALID-3131
1332057116;107;HP467EL74JYRALID-6725
1332062931;109;PH789EL83DLCALID-2316
1332064710;110;CA189EL29AGOALID-170
1332068502;112;SA848EL81DPAALID-2418
1332071916;114;SO887EL49DXYALID-2650
1332073978;116;CA189EL29AGOALID-170
1332074662;115;SA848EL79DPCALID-2420
1332079091;117;NI743EL90KBXALID-6809
1332084121;10;BL152EL82CRXALID-1817
1332089546;120;CL225EL32CTVALID-1867
1332089615;121;SA848EL73DPIALID-2426
1332093445;123;AP078EL78EIJALID-2921
1332097725;125;NE739EL75JFKALID-6224
1332100706;126;AP082EL11BMAALID-988
1332110000;130;AI039EL96GFRALID-4203
1332110568;130;BR168EL10GBHALID-4089
1332119741;132;NI743EL87GCEALID-4112
1332119821;132;NI743EL87GCEALID-4112
1332119855;132;NI743EL87GCEALID-4112
1332119893;132;NI743EL87GCEALID-4112
1332133648;133;SA850EL73EMKALID-3026
1332137574;132;NI743EL87GCEALID-4112
1332140078;29;VI962EL62EFDALID-2837
1332142003;134;SA848EL55JGEALID-6244
1332145042;27;NO749EL20DJRALID-2279
1332145059;27;SA848EL74DPHALID-2425
1332145474;23;BL152EL82CRXALID-1817
1332145626;23;SA848EL74DPHALID-2425
1332145646;23;SA848EL74DPHALID-2425
1332145652;23;SA848EL74DPHALID-2425
1332145810;23;SA848EL74DPHALID-2425
1332145832;23;SA848EL74DPHALID-2425
1332145852;23;SA848EL74DPHALID-2425
1332145874;23;SA848EL74DPHALID-2425
1332146857;136;SA848EL74DPHALID-2425
1332146857;136;PH789EL03ATCALID-496
1332152388;143;CA192EL25IGKALID-5574
1332152388;143;AP082EL33CMCALID-1666
1332153940;142;BR168EL80GKDALID-4319
1332157122;145;NO749EL55BGMALID-844
1332157601;145;NO749EL54BGNALID-845
1332160748;146;BL152EL86CRTALID-1813
1332162010;147;HP467EL89AAKALID-10
1332163659;86;BE129EL06CQZALID-1793
1332164357;86;BE129EL06CQZALID-1793
1332164389;86;BE129EL06CQZALID-1793
1332164530;86;BE129EL06CQZALID-1793
1332164538;86;BE129EL06CQZALID-1793
1332169484;151;PH789EL83DLCALID-2316
1332171798;30;CL225EL36CTRALID-1863
1332172131;152;AP078EL78EIJALID-2921
1332175586;153;SO888EL82CKFALID-1617
1332175597;132;NI743EL87GCEALID-4112
1332175870;154;SO888EL82CKFALID-1617
1332183189;156;IN513EL77BYWALID-1322
1332184747;159;CA189EL10IDDALID-5489
1332186865;160;EX320EL89EPQALID-3110
1332192029;162;AS100EL41BOSALID-1058
1332200532;164;NI743EL00KBNALID-6799
1332216061;167;NO749EL28DJJALID-2271
1332221346;168;AP082EL98BMNALID-1001
1332225473;170;TR942EL70EMNALID-3029
1332228642;171;HP467EL18JTDALID-6581
1332234008;172;PO017EL87KRKALID-7212
1332234295;173;BR168EL10GBHALID-4089
1332235253;175;BL152EL25JHIALID-6274
1332235265;175;BL152EL25JHIALID-6274
1332235297;175;BL152EL25JHIALID-6274
1332235381;175;BL152EL25JHIALID-6274
1332235410;175;BL152EL25JHIALID-6274
1332235485;175;BL152EL25JHIALID-6274
1332236719;170;TR942EL70EMNALID-3029
1332240089;165;EX320EL89EPQALID-3110
1332240298;178;PO017EL47JGMALID-6252
1332240391;179;AP082EL03BMIALID-996
1332240678;179;AP082EL03BMIALID-996
1332241833;165;OP760EL41ERMALID-3158
1332247254;184;CA189EL53AVAALID-546
1332253043;165;SA850EL73EMKALID-3026
1332257165;14;CO228EL88FBFALID-3411
1332257467;13;AS100EL41BOSALID-1058
1332257467;13;BL152EL82CRXALID-1817
1332257467;13;AP082EL37CPUALID-1762
1332257467;13;AP082EL37CPUALID-1762
1332257619;191;BL152EL82CRXALID-1817
1332257669;191;SA848EL74DPHALID-2425
1332261613;192;SA848EL74DPHALID-2425
1332262967;192;SA848EL74DPHALID-2425
1332262967;192;SA848EL74DPHALID-2425
1332263457;193;IN513EL51BSEALID-1148
1332266408;194;SA848EL14AWNALID-585
1332268453;194;SO888EL63EBGALID-2736
1332268453;194;SA848EL16AWLALID-583
1332277440;197;OT770EL08JAHALID-6091
1332277440;197;OT770EL08JAHALID-6091
1332278989;198;LE629EL63AMYALID-336
1332278989;198;HP467EL57AUWALID-542
1332280618;199;NI743EL92KBVALID-6807
1332297944;204;NE739EL75JFKALID-6224
1332312541;205;PA775EL15DJWALID-2284
1332315005;1;CA189EL23HNGALID-5076
1332316621;208;SO887EL93DWGALID-2606
1332318283;209;NE739EL76JFJALID-6223
1332322035;212;BL152EL87CRSALID-1812
1332323636;1;AP082EL37CPUALID-1762
1332324436;210;LE629EL18JWZALID-6681
1332329686;205;SO887EL47DYAALID-2652
1332340256;222;SO888EL82CKFALID-1617
1332344434;226;SA848EL74DPHALID-2425
1332346971;227;AP082EL37CPUALID-1762
1332346971;227;NO749EL20DJRALID-2279
1332348813;229;PO017EL27JLCALID-6372
1332349430;230;SA848EL55JGEALID-6244
1332353895;231;BL152EL87CRSALID-1812
1332355738;232;BO160EL41AZIALID-658
1332358571;234;BL152EL12BIDALID-887
1332359224;235;CA189EL15HNOALID-5084
1332360720;1;GR087ME45LMG-7753
1332372234;237;SO888EL72AEXALID-127
1332391334;223;PO017EL47JGMALID-6252
1332393693;240;AL043EL52AYXALID-647
1332410004;243;BL152EL67KCUALID-6832
1332410311;225;BL152EL12BEHALID-787
1332411395;247;GA358EL70FVDALID-3929
1332418165;248;SI870EL29GPYALID-4470
1332423265;253;AC016EL58BKFALID-941
1332423265;253;GR087ME45LMG-7753
1332423289;253;AC016EL58BKFALID-941
1332423289;253;GR087ME45LMG-7753
1332423294;253;AC016EL58BKFALID-941
1332423294;253;GR087ME45LMG-7753
1332423732;254;SO888EL31AVWALID-568
1332423779;254;SO888EL31AVWALID-568
1332423824;254;SO888EL31AVWALID-568
1332424064;255;AS100EL01JAOALID-6098
1332424305;192;VI962EL59EFGALID-2840
1332425364;253;GR087ME45LMG-7753
1332425397;253;GR087ME45LMG-7753
1332426415;253;GR087ME45LMG-7753
1332426426;253;GR087ME45LMG-7753
1332426433;253;GR087ME45LMG-7753
1332428577;257;BL152EL12JHVALID-6287
1332428655;218;AS100EL78JBLALID-6121
1332428671;257;BL152EL12JHVALID-6287
1332430700;258;SA848EL73DPIALID-2426
1332430905;258;SA848EL73DPIALID-2426
1332430963;258;SA848EL73DPIALID-2426
1332433213;260;TO939EL88CNVALID-1711
1332433399;259;AS100EL16JXBALID-6683
1332436187;261;CA192EL53IFIALID-5546
1332441819;262;BL152EL81CRYALID-1818
1332444441;264;HP467EL90AAJALID-9
1332444441;264;HP467EL90AAJALID-9
1332449934;265;AX116EL13BPUALID-1086
1332451026;266;FU348EL64GKTALID-4335
1332451590;267;CL225EL36CTRALID-1863
1332453936;269;SO888EL27AWAALID-572
1332462456;272;AP082EL37CPUALID-1762
1332462574;272;AP082EL37CPUALID-1762
1332462612;272;AP082EL37CPUALID-1762
1332462941;272;AP082EL37CPUALID-1762
1332462980;272;AP082EL37CPUALID-1762
1332463006;272;AP082EL37CPUALID-1762
1332463017;272;AP082EL37CPUALID-1762
1332463141;272;AP082EL37CPUALID-1762
1332463153;272;AP082EL37CPUALID-1762
1332494154;275;CA189EL23EWAALID-3276
1332496055;276;CA189EL23EWAALID-3276
1332501324;279;OL756EL98GYVALID-4701
1332501324;279;OL756EL98GYVALID-4701
1332507584;283;BL152EL12BIDALID-887
1332507584;283;LE629EL54ANHALID-345
1332517031;288;MS732EL38JCZALID-6161
1332520661;289;AR092EL28CQDALID-1771
1332521879;290;PH789EL72AUHALID-527
1332525416;294;BL152EL85CRUALID-1814
1332527879;295;CA189EL23HNGALID-5076
1332532811;297;SA848EL67JRGALID-6532
1332535154;299;BL152EL67KCUALID-6832
1332537217;297;DE262EL13JTIALID-6586
1332538889;303;WI981EL51EFOALID-2848
1332564585;306;PH789EL85AAOALID-14
1332575100;308;BL152EL67KCUALID-6832
1332583939;310;TO939EL23AWEALID-576
1332586735;311;SO888EL34GAJALID-4065
1332586810;312;BL152EL87CRSALID-1812
1332601924;316;PO017EL27JLCALID-6372
1332602804;317;NI743EL90KBXALID-6809
1332602804;317;SA850EL50ERDALID-3149
1332605964;318;DE262EL96BYDALID-1303
1332606126;319;BL152EL67KCUALID-6832
1332608715;321;BL152EL67KCUALID-6832
1332609235;322;IV526EL89BFEALID-810
1332617852;326;NI743EL99KBOALID-6800
1332621898;327;NI743EL92KBVALID-6807
1332628966;331;NI743EL92KBVALID-6807
1332629532;330;SO887EL47DYAALID-2652
1332631942;330;SO887EL47DYAALID-2652
1332633201;333;BO160EL41AZIALID-658
1332633906;334;CA189EL23EWAALID-3276
1332633906;334;AP082EL35CPWALID-1764
1332633906;334;AP082EL07BMEALID-992
1332633906;334;AS100EL30BPDALID-1069
1332633906;334;NI743EL37HMSALID-5062
1332634160;335;NI743EL55IJCALID-5644
1332634673;334;SO889EL26BHPALID-873
1332640600;337;FU348EL37GXIALID-4662
1332639530;338;NI743EL43IBWALID-5456
1332650179;340;EX320EL89EPQALID-3110
1332651694;341;BL152EL25BDUALID-774
1332653830;342;SP018EL73JNEALID-6426
1332654787;168;CA189EL48JCPALID-6151
1332654815;342;NI743EL92KBVALID-6807
1332661191;345;BO160EL48AZBALID-651
1332666045;349;DP276EL10BIFALID-889
1332667060;350;CA189EL23EWAALID-3276
1332667541;350;NI743EL58IIZALID-5641
1332667541;350;NI743EL58IIZALID-5641
1332667548;350;NI743EL58IIZALID-5641
1332667548;350;NI743EL58IIZALID-5641
1332667573;350;NI743EL58IIZALID-5641
1332667573;350;NI743EL58IIZALID-5641
1332667848;350;NI743EL58IIZALID-5641
1332667848;350;NI743EL58IIZALID-5641
1332667862;350;NI743EL58IIZALID-5641
1332667862;350;NI743EL58IIZALID-5641
1332674201;352;AS100EL01JAOALID-6098
1332681275;354;NI743EL90KBXALID-6809
1332682077;356;NO749EL29AZUALID-670
1332685120;357;CA199EL36JOPALID-6463
1332688637;358;CA189EL23EWAALID-3276
1332690013;359;BO160EL42AZHALID-657
1332690149;359;BO160EL42AZHALID-657
1332690182;359;BO160EL42AZHALID-657
1332690204;359;BO160EL42AZHALID-657
1332690232;359;BO160EL42AZHALID-657
1332690294;359;BO160EL42AZHALID-657
1332690315;359;BO160EL42AZHALID-657
1332691091;360;CA189EL23EWAALID-3276
1332693542;361;CA189EL19GQIALID-4480
1332693565;362;LG639EL66AUNALID-533
1332693565;362;SH866EL38AVPALID-561
1332693906;363;BL152EL87CRSALID-1812
1332693928;362;LG639EL66AUNALID-533
1332693928;362;SH866EL38AVPALID-561
1332693928;362;NI743EL35HBGALID-4764
1332696409;366;NI743EL10AHHALID-189
1332698766;369;BR168EL66GGVALID-4233
1332714327;374;CL225EL36CTRALID-1863
1332714327;374;LO651EL05DGKALID-2194
1332717990;375;HP467EL65HPMALID-5134
1332734034;376;PH789EL36DMXALID-2363
1332739925;340;FU348EL64GKTALID-4335
1332743094;380;AC016EL34HMVALID-5065
1332750126;382;NE739EL76JFJALID-6223
1332751115;385;NI743EL92KBVALID-6807
1332755786;388;AP082EL31CMEALID-1668
1332757847;343;AS100EL02JANALID-6097
1332768354;394;GR087ME45LMG-7753
1332777347;397;BL152EL12JHVALID-6287
1332779090;398;BL152EL85CRUALID-1814
1332782121;411;BL152EL12JHVALID-6287
1332796644;424;CR241EL92CVJALID-1907
1332834986;427;SA848EL55JGEALID-6244
1332835315;400;TO939EL84CNZALID-1715
1332837509;428;SO888EL58IBHALID-5441
1332839839;426;SO887EL49DXYALID-2650
1332842096;429;AP082EL31CMEALID-1668
1332846077;432;AP082EL34CPXALID-1765
1332846122;433;AP082EL34CPXALID-1765
1332846866;433;AP082EL34CPXALID-1765
1332846883;433;AP082EL34CPXALID-1765
1332846900;433;AP082EL34CPXALID-1765
1332846942;433;AP082EL34CPXALID-1765
1332849166;433;AP082EL35CPWALID-1764
1332849178;433;AP082EL35CPWALID-1764
1332849187;433;AP082EL35CPWALID-1764
1332849201;433;AP082EL35CPWALID-1764
1332854452;439;BL152EL25BDUALID-774
1332856692;443;PA775EL43FWEALID-3956
1332863612;447;BL152EL25BDUALID-774
1332864365;10;EL086ME38QNH-11160
1332864387;446;AS100EL02JTTALID-6597
1332864684;10;GR087ME46OOZ-9852
1332864942;10;GR087ME65OOG-9833
1332865231;10;EL086ME50LPX-7848
1332865407;10;GR087ME54QIV-11044
1332865572;10;GR087ME41QJI-11057
1332866379;449;BL152EL25BDUALID-774
1332866379;449;BL152EL25BDUALID-774
1332866379;449;BL152EL25BDUALID-774
1332866469;449;BL152EL25BDUALID-774
1332866469;449;BL152EL25BDUALID-774
1332866469;449;BL152EL25BDUALID-774
1332866807;450;GR087ME30PBD-10168
1332866807;450;EL086ME05VTEANID-14693
1332876819;445;CL225EL05CUWALID-1894
1332895037;457;TA909EL53ERAALID-3146
1332918467;457;TA909EL53ERAALID-3146
1332920442;359;NE739EL38AZLALID-661
1332927047;162;AS100EL44BOPALID-1055
1332928826;71;LE629EL54ANHALID-345
1332928890;463;AS100EL51BOIALID-1048
1332930112;466;HP467EL57JZIALID-6742
1332930161;467;BL152EL87CRSALID-1812
1332934558;473;PH789EL86AANALID-13
1332934684;474;SA848EL79DPCALID-2420
1332937825;478;AS100EL68BNRALID-1031
1332937848;477;PH789EL07DKEALID-2292
1332944213;71;GR087ME50OOV-9848
1332944477;210;LE629EL05JTQALID-6594
1332946326;483;SE861EL60DPVALID-2439
1332955321;481;DP276EL03BIMALID-896
1332959336;487;NI743EL92KBVALID-6807
1332982493;491;NI743EL10AHHALID-189
1333000947;492;NO749EL13BAKALID-686
1333006693;494;NO749EL01BAWALID-698
1333011980;497;LO651EL07DGIALID-2192
1333015296;359;IV526EL59BCMALID-740
1333015435;359;IV526EL59BCMALID-740
1333015478;359;IV526EL59BCMALID-740
1333015505;359;IV526EL59BCMALID-740
1333015536;359;IV526EL59BCMALID-740
1333017471;500;SA848EL55JGEALID-6244
1333019583;501;EL086ME89WJEANID-15109
1333019583;501;EL086ME89WJEANID-15109
1333020882;500;SA848EL55JGEALID-6244
1333022347;503;PA775EL02HRXALID-5197
1333022555;503;PA775EL02HRXALID-5197
1333022628;503;PA775EL02HRXALID-5197
1333025175;503;HP467EL74JYRALID-6725
1333027980;512;SO887EL48DXZALID-2651
1333028291;509;GE362EL03DCQALID-2096
1333028329;511;BL152EL12BEHALID-787
1333034859;508;LE630EL86GRPALID-4513
1333036998;517;BO166EL61CSSALID-1838
1333037087;514;GR087ME75RYI-12123
1333037087;514;GR087ME07SIQ-12391
1333040581;522;NI743EL84AIHALID-215
1333041035;523;EL086ME69WJYANID-15129
1333041035;523;EL086ME27VGUANID-14371
1333041035;523;EL086ME76UTJANID-14022
1333041035;523;EL086ME10UVXANID-14088
1333041169;524;PA775EL64JZBALID-6735
1333041619;359;IV526EL59BCMALID-740
1333041619;359;IV526EL59BCMALID-740
1333041652;359;IV526EL59BCMALID-740
1333041652;359;IV526EL59BCMALID-740
1333041756;359;IV526EL59BCMALID-740
1333041756;359;IV526EL59BCMALID-740
1333041797;359;IV526EL59BCMALID-740
1333041797;359;IV526EL59BCMALID-740
1333041926;359;IV526EL59BCMALID-740
1333041926;359;IV526EL59BCMALID-740
1333042022;359;IV526EL59BCMALID-740
1333042022;359;IV526EL59BCMALID-740
1333042132;359;IV526EL59BCMALID-740
1333042132;359;IV526EL59BCMALID-740
1333042723;523;EL086ME19WTOANID-15379
1333047759;528;GE362EL08DCLALID-2091
1333047759;528;GR088ME93LKK-7705
1333047759;528;EL086ME38LMN-7760
1333047759;528;GR087ME36LMP-7762
1333047759;528;GR087ME27LQU-7871
1333047759;528;EL086ME79MEE-8219
1333047759;528;GR087ME75LWQ-8023
1333054451;525;SO888EL72EAXALID-2727
1333058643;535;BL152EL67KCUALID-6832
1333059035;534;TO939EL92JXZALID-6707
1333067082;537;BO160EL39AZKALID-660
1333085665;525;SO888EL15DZGALID-2684
1333092114;538;CA189EL77AESALID-122
1333092261;540;OL756EL71AIUALID-228
1333093129;541;SA850EL40ACHALID-59
1333094271;543;PO017EL88KRJALID-7211
1333095446;546;GR087ME51UMQANID-13847
1333095446;546;GR087ME51UMQANID-13847
1333095446;546;GR087ME51UMQANID-13847
1333095703;498;HP467EL90AAJALID-9
1333099111;549;NO749EL00BAXALID-699
1333099589;550;SA850EL42ACFALID-57
1333101662;552;BL152EL67KCUALID-6832
1333102706;545;BL152EL67KCUALID-6832
1333102706;545;BL152EL67KCUALID-6832
1333102706;545;BL152EL67KCUALID-6832
1333108371;557;BL152EL67KCUALID-6832
1333108843;558;TA909EL88EPRALID-3111
1333108869;559;GR087ME97XRMANID-16001
1333109972;560;NI743EL58IIZALID-5641
1333110922;561;FU348EL26KEJALID-6873
1333111349;532;HP467EL74JYRALID-6725
1333111416;562;BL152EL67KCUALID-6832
1333112978;557;BL152EL67KCUALID-6832
1333113522;564;MO717EL52ARFALID-447
1333113652;390;BL152EL67KCUALID-6832
1333114283;565;EL086ME26ZOJANID-17272
1333114283;565;AS100EL63KCYALID-6836
1333115696;557;BL152EL67KCUALID-6832
1333117175;218;SK880EL85DSSALID-2514
1333117175;218;SP892EL85EICALID-2914
1333117175;218;LO651EL78DHLALID-2221
1333117954;173;BR168EL10GBHALID-4089
1333118306;297;OL756EL98GYVALID-4701
1333119374;569;SA851EL98ATHALID-501
1333120545;570;HP467EL58HPTALID-5141
1333125169;572;CA189EL30GMBALID-4369
1333139470;574;HP467EL74JYRALID-6725
1333144486;577;CL225EL36CTRALID-1863
1333144486;577;CL225EL36CTRALID-1863
1333145926;578;AP082EL13BLYALID-986
1333145998;578;AP082EL13BLYALID-986
1333146027;578;AP082EL13BLYALID-986
1333146297;578;AP082EL13BLYALID-986
1333146383;578;AP082EL13BLYALID-986
1333147082;578;AP082EL13BLYALID-986
1333147223;578;AP082EL13BLYALID-986
1333147308;578;AP082EL13BLYALID-986
1333147334;578;AP082EL13BLYALID-986
1333147478;579;AP082EL38CPTALID-1761
1333147673;579;BL152EL24BDVALID-775
1333147673;579;BL152EL24BDVALID-775
1333147729;579;BL152EL24BDVALID-775
1333148188;578;BL152EL24BDVALID-775
1333148273;578;BL152EL24BDVALID-775
1333148329;578;BL152EL24BDVALID-775
1333148752;580;LG639EL08DGHALID-2191
1333148891;580;DE262EL96BYDALID-1303
